2016-04-26,科陆电子：独立董事对第六届董事会第六次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412056.PDF,董事会
2016-04-26,科陆电子：关于非公开发行股票有关承诺事项的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412054.PDF,其他
2016-04-26,科陆电子：第六届监事会第三次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412053.PDF,监事会
2016-04-26,科陆电子：2015年度非公开发行股票预案（二次修订稿）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412050.PDF,其他
2016-04-26,科陆电子：关于非公开发行股票募集资金运用可行性分析报告（二次修订稿）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412045.PDF,其他
2016-04-26,科陆电子：关于非公开发行股票摊薄即期回报的风险提示及采取填补措施的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412042.PDF,其他
2016-04-26,科陆电子：关于签署附条件生效的股份认购协议之补充协议暨关联交易的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412039.PDF,其他
2016-04-26,科陆电子：关于调整公司2015年度非公开发行股票方案的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412036.PDF,其他
2016-04-20,科陆电子：关于公司控股股东股份解除质押及再质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-20/2371770.PDF,其他
2016-04-14,科陆电子：关于公司控股股东股份解除质押及再质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-14/2345738.PDF,其他
2016-04-12,科陆电子：关于全资子公司开展融资租赁业务的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337849.PDF,其他
2016-04-12,科陆电子：关于控股孙公司开展融资租赁业务的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337801.PDF,其他
2016-04-12,科陆电子：关于举行网上2015年度业绩说明会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337800.PDF,其他
2016-04-12,科陆电子：独立董事2015年度履行职责情况专项报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337799.PDF,其他
2016-04-12,科陆电子：董事会关于2015年度募集资金存放与使用情况的专项报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337798.PDF,董事会
2016-04-12,科陆电子：关于2016年度日常关联交易预计的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337797.PDF,其他
2016-04-12,科陆电子：第六届监事会第二次会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337796.PDF,监事会
2016-04-12,科陆电子：关于2016年度公司及子公司向银行申请综合授信额度的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337795.PDF,其他
2016-04-12,科陆电子：第六届董事会第五次会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337794.PDF,董事会
2016-04-12,科陆电子：关于2015年度利润分配预案的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337793.PDF,其他
2016-04-12,科陆电子：公司章程（2016年2月）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337792.PDF,其他
2016-04-12,科陆电子：2015年年度审计报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337791.PDF,其他
2016-04-12,科陆电子：2015年年度社会责任报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337790.PDF,其他
2016-04-12,科陆电子：2015年年度报告摘要,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-12/2337789.PDF,其他
